LOA,No_of_Teus,GRT,port_waiting_time,ops_preparation_time,total_port_time,start_minutes_of_day,arrival_hour,arrival_day,arrival_month,arrival_year,arrival_dayofweek,Berth_Code_encoded,size_category_encoded,teu_category_encoded,grt_category_encoded,season_encoded,teu_per_meter,grt_per_meter,grt_per_teu,total_prep_ratio,waiting_ratio,teu_density,volume_index,avg_prep_time_by_size,avg_waiting_time_by_size,is_night_arrival,is_weekend,completion_minutes
190,2992,100864,0.312,0.4536,16.496,755,12,19,4,2023,2,1,2,2,2,1,15.74736842105263,530.8631578947368,33.711229946524064,1.4538461538461538,0.018913676042677015,0.00015612476623029655,3856.119278003133,0.341793401319736,0.4713617276544691,0,0,897
190,3490,109330,0.624,0.38880000000000003,19.1948,533,8,7,5,2023,6,2,2,3,3,1,18.36842105263158,575.421052631579,31.326647564469916,0.6230769230769231,0.03250880446787671,0.0001680089733159387,4169.712632137826,0.341793401319736,0.4713617276544691,0,1,1047
189,3200,104400,0.432,0.2808,17.2576,464,7,2,5,2023,1,3,2,0,0,1,16.93121693121693,552.3809523809524,32.625,0.65,0.02503244947153718,0.00016217640738713535,3982.0260216662036,0.341793401319736,0.4713617276544691,0,0,960
210,3240,105080,0.504,0.2928,17.508,405,6,3,5,2023,2,4,1,0,0,1,15.428571428571429,500.3809523809524,32.4320987654321,0.580952380952381,0.028786840301576425,0.00014682690739028768,4150.446209340139,0.33098196027352655,0.46991077824812766,0,0,972
264,2300,89100,0.576,0.4632,13.2928,900,14,4,5,2023,3,5,1,4,4,1,8.712121212121213,337.5,38.73913043478261,0.8041666666666667,0.043331728454501686,9.777913818317859e-05,3782.1303184518215,0.33098196027352655,0.46991077824812766,0,0,690
281,3450,108650,0.48,0.216,18.354,1368,22,20,4,2023,3,6,0,3,3,1,12.277580071174377,386.65480427046265,31.492753623188406,0.45,0.02615233736515201,0.00011300119715761047,4722.6422547306,0.33365267175572516,0.4695648854961832,1,0,1035
211,2980,100660,0.384,0.20879999999999999,15.872,1268,20,13,5,2023,5,7,1,2,2,1,14.123222748815166,477.06161137440756,33.77852348993289,0.54375,0.024193548387096774,0.0001403062065250861,3985.216151774367,0.33098196027352655,0.46991077824812766,1,1,894
128,3150,103550,0.432,0.2424,16.8852,475,7,30,4,2023,6,8,4,0,0,1,24.609375,808.984375,32.87301587301587,0.5611111111111111,0.025584535569611256,0.0002376569290197972,3469.153705144083,0.3408404580152672,0.4721145038167939,0,1,945
247,2836,98212,0.312,0.4536,15.716,861,13,8,5,2023,0,9,1,1,1,1,11.481781376518219,397.6194331983806,34.63046544428773,1.4538461538461538,0.01985237974039196,0.00011690813115014681,4097.534117150144,0.33098196027352655,0.46991077824812766,0,0,850
179,3300,106100,0.624,0.38880000000000003,18.244799999999998,1005,16,9,5,2023,1,0,2,3,3,1,18.435754189944134,592.7374301675977,32.15151515151515,0.6230769230769231,0.0342015259142331,0.00017375828642737166,3972.1665658729016,0.341793401319736,0.4713617276544691,0,0,990
99,3108,102836,0.432,0.2808,16.7976,320,5,20,4,2023,3,1,4,2,2,1,31.393939393939394,1038.7474747474748,33.087516087516086,0.65,0.025717959708529792,0.0003052816075492959,3162.912129872348,0.3408404580152672,0.4721145038167939,0,0,932
256,2190,87230,0.504,0.2928,12.258000000000001,251,3,8,5,2023,0,2,1,4,4,1,8.5546875,340.7421875,39.8310502283105,0.580952380952381,0.041116005873715125,9.807047460735986e-05,3656.9300303975656,0.33098196027352655,0.46991077824812766,1,0,657
137,3200,104400,0.576,0.4632,17.7928,98,1,3,5,2023,2,3,4,0,0,1,23.357664233576642,762.043795620438,32.625,0.8041666666666667,0.032372645114877925,0.00022373241603042762,3577.0390506435706,0.3408404580152672,0.4721145038167939,1,0,960
311,2890,99130,0.48,0.216,15.554,28,0,4,5,2023,3,4,0,1,1,1,9.292604501607718,318.7459807073955,34.30103806228374,0.45,0.030860228880030857,9.37415969091871e-05,4466.367410769569,0.33365267175572516,0.4695648854961832,1,0,867
304,2678,95526,0.384,0.20879999999999999,14.361999999999998,249,3,5,5,2023,4,5,0,4,4,1,8.80921052631579,314.23026315789474,35.670649738610905,0.54375,0.026737223227962684,9.221793570667451e-05,4268.434121945339,0.33365267175572516,0.4695648854961832,1,0,803
287,3456,108752,0.432,0.2424,18.4152,1047,17,21,4,2023,4,6,0,3,3,1,12.041811846689896,378.9268292682927,31.46759259259259,0.5611111111111111,0.023458881793301186,0.0001107272679738294,4760.263145775269,0.33365267175572516,0.4695648854961832,0,0,1036
361,2876,98892,0.504,0.408,15.988000000000001,818,13,14,5,2023,6,7,3,1,1,1,7.966759002770083,273.93905817174516,34.38525730180807,0.8095238095238094,0.03152364273204904,8.056019701057803e-05,4682.585844701134,0.33921854583772393,0.46746469968387777,0,1,862
141,2980,100660,0.432,0.48,16.604,81,0,1,5,2023,0,8,4,2,2,1,21.134751773049647,713.9007092198582,33.77852348993289,1.1111111111111112,0.026017827029631416,0.00020996177004817848,3484.154735181735,0.3408404580152672,0.4721145038167939,1,0,894
368,3108,102836,0.312,0.4536,17.076,383,5,9,5,2023,1,9,3,2,2,1,8.445652173913043,279.44565217391306,33.087516087516086,1.4538461538461538,0.018271257905832748,8.212738898744646e-05,4899.5703911008095,0.33921854583772393,0.46746469968387777,0,0,932
98,2892,99164,0.624,0.38880000000000003,16.2048,679,10,10,5,2023,2,0,4,2,2,1,29.510204081632654,1011.8775510204082,34.28907330567082,0.6230769230769231,0.03850710900473934,0.00029758989231608903,3040.3678652249187,0.3408404580152672,0.4721145038167939,0,0,867
113,2870,98790,0.432,0.2808,15.6076,1342,22,20,4,2023,3,1,4,1,1,1,25.398230088495577,874.2477876106195,34.42160278745644,0.65,0.02767882313744586,0.00025709312773049476,3176.0776270504393,0.3408404580152672,0.4721145038167939,1,0,861
337,2980,100660,0.504,0.2928,16.208000000000002,999,16,8,5,2023,0,2,3,2,2,1,8.84272997032641,298.69436201780417,33.77852348993289,0.580952380952381,0.03109575518262586,8.7847506162591e-05,4658.3741127428675,0.33921854583772393,0.46746469968387777,0,0,894
104,3200,104400,0.576,0.4632,17.7928,1176,19,3,5,2023,2,3,4,0,0,1,30.76923076923077,1003.8461538461538,32.625,0.8041666666666667,0.032372645114877925,0.0002947244326554671,3263.081633210535,0.3408404580152672,0.4721145038167939,0,0,960
257,3240,105080,0.48,0.216,17.304000000000002,980,16,4,5,2023,3,4,1,0,0,1,12.607003891050583,408.8715953307393,32.4320987654321,0.45,0.02773925104022191,0.00011997529397649965,4439.486427084015,0.33098196027352655,0.46991077824812766,0,0,972
202,2890,99130,0.384,0.20879999999999999,15.421999999999999,1130,18,5,5,2023,4,5,2,1,1,1,14.306930693069306,490.74257425742576,34.30103806228374,0.54375,0.024899494229023475,0.0001443249338552336,3867.9849249056083,0.341793401319736,0.4713617276544691,0,0,867
328,2756,96852,0.432,0.2424,14.9152,726,11,22,4,2023,5,6,0,4,4,1,8.402439024390244,295.280487804878,35.1422351233672,0.5611111111111111,0.028963741686333404,8.675545186873006e-05,4440.384214782884,0.33365267175572516,0.4695648854961832,0,1,826
358,2580,93860,0.312,0.4536,14.436,342,5,15,5,2023,0,7,3,4,4,1,7.206703910614525,262.1787709497207,36.37984496124031,1.4538461538461538,0.021612635078969242,7.678141818255408e-05,4425.826934732847,0.33921854583772393,0.46746469968387777,0,0,774
180,3150,103550,0.624,0.38880000000000003,17.494799999999998,1094,17,1,5,2023,0,8,2,0,0,1,17.5,575.2777777777778,32.87301587301587,0.6230769230769231,0.035667741271692165,0.00016900048285852244,3886.6704701922667,0.341793401319736,0.4713617276544691,0,0,945
339,2836,98212,0.432,0.2808,15.4376,1423,23,9,5,2023,1,9,3,1,1,1,8.365781710914455,289.71091445427726,34.63046544428773,0.65,0.027983624397574753,8.518085072001847e-05,4553.620427215116,0.33921854583772393,0.46746469968387777,1,0,850
200,3300,106100,0.504,0.2928,17.808,217,3,11,5,2023,3,0,2,3,3,1,16.5,530.5,32.15151515151515,0.580952380952381,0.02830188679245283,0.00015551366635249765,4121.795491017691,0.341793401319736,0.4713617276544691,1,0,990
189,3108,102836,0.576,0.4632,17.3328,877,14,21,4,2023,4,1,2,2,2,1,16.444444444444443,544.1058201058202,33.087516087516086,0.8041666666666667,0.033231791747438386,0.00015990941347820262,3923.70182623357,0.341793401319736,0.4713617276544691,0,0,932
113,3342,106814,0.48,0.216,17.814,544,8,9,5,2023,1,2,4,3,3,1,29.575221238938052,945.2566371681415,31.961101137043688,0.45,0.02694509936005389,0.000276885251361601,3429.5543466986223,0.3408404580152672,0.4721145038167939,0,0,1002
221,4100,119700,0.384,0.20879999999999999,21.471999999999998,796,13,4,5,2023,3,3,1,3,3,1,18.552036199095024,541.6289592760181,29.195121951219512,0.54375,0.017883755588673625,0.00015498777108684228,4768.957223631413,0.33098196027352655,0.46991077824812766,0,0,1230
302,2450,91650,0.432,0.2424,13.385200000000001,592,9,5,5,2023,4,4,0,4,4,1,8.112582781456954,303.47682119205297,37.40816326530612,0.5611111111111111,0.03227445238024086,8.851699706990675e-05,4077.886797349204,0.33365267175572516,0.4695648854961832,0,0,735
319,2678,95526,0.504,0.408,14.998000000000001,647,10,6,5,2023,5,5,0,4,4,1,8.39498432601881,299.45454545454544,35.670649738610905,0.8095238095238094,0.033604480597412986,8.788166913739515e-05,4337.514598596039,0.33365267175572516,0.4695648854961832,0,1,803
380,3456,108752,0.432,0.48,18.983999999999998,206,2,23,4,2023,6,6,3,3,3,1,9.094736842105263,286.18947368421055,31.46759259259259,1.1111111111111112,0.022756005056890013,8.362822607497115e-05,5227.148773151533,0.33921854583772393,0.46746469968387777,1,1,1036
357,2876,98892,0.312,0.4536,15.916,1226,19,15,5,2023,0,7,3,1,1,1,8.056022408963585,277.00840336134456,34.38525730180807,1.4538461538461538,0.019602915305353102,8.146283227120076e-05,4665.2267016927135,0.33921854583772393,0.46746469968387777,0,0,862
281,2980,100660,0.624,0.38880000000000003,16.6448,722,11,2,5,2023,1,8,0,2,2,1,10.604982206405694,358.220640569395,33.77852348993289,0.6230769230769231,0.037489185811785064,0.00010535448247969097,4384.564904972418,0.33365267175572516,0.4695648854961832,0,0,894
200,3108,102836,0.432,0.2808,16.7976,928,15,10,5,2023,2,9,2,2,2,1,15.54,514.18,33.087516087516086,0.65,0.025717959708529792,0.00015111439573690146,3998.3922205145323,0.341793401319736,0.4713617276544691,0,0,932
210,2892,99164,0.504,0.2928,15.768,1300,21,11,5,2023,3,0,1,2,2,1,13.771428571428572,472.20952380952383,34.28907330567082,0.580952380952381,0.0319634703196347,0.00013887528308084154,3919.739511359215,0.33098196027352655,0.46991077824812766,1,0,867
194,2870,98790,0.576,0.4632,16.1428,490,7,22,4,2023,5,1,2,1,1,1,14.793814432989691,509.22680412371136,34.42160278745644,0.8041666666666667,0.03568154223554773,0.00014975012079147373,3803.051477846071,0.341793401319736,0.4713617276544691,0,1,861
369,2876,98892,0.48,0.216,15.484,184,2,10,5,2023,2,2,3,1,1,1,7.794037940379404,268.0,34.38525730180807,0.45,0.030999741668819424,7.881363447376334e-05,4716.92317261405,0.33921854583772393,0.46746469968387777,1,0,862
275,3200,104400,0.384,0.20879999999999999,16.971999999999998,663,10,5,5,2023,4,3,1,0,0,1,11.636363636363637,379.6363636363636,32.625,0.54375,0.022625500824888053,0.00011145942180424938,4512.262848728368,0.33098196027352655,0.46991077824812766,0,0,960
348,3240,105080,0.432,0.2424,17.3352,1414,23,5,5,2023,4,4,3,0,0,1,9.310344827586206,301.95402298850576,32.4320987654321,0.5611111111111111,0.02492039318842586,8.860244411482876e-05,4911.507061130372,0.33921854583772393,0.46746469968387777,1,0,972
284,2870,98790,0.312,0.4536,15.886,117,1,7,5,2023,6,5,0,1,1,1,10.105633802816902,347.8521126760563,34.42160278745644,1.4538461538461538,0.019639934533551555,0.00010229409659699262,4318.216449102943,0.33365267175572516,0.4695648854961832,1,1,861
119,3100,102700,0.624,0.38880000000000003,17.244799999999998,1370,22,23,4,2023,6,6,4,2,2,1,26.050420168067227,863.0252100840336,33.12903225806452,0.6230769230769231,0.03618482093152719,0.00025365550309705185,3358.610950306266,0.3408404580152672,0.4721145038167939,1,1,930
180,3200,104400,0.432,0.2808,17.2576,757,12,16,5,2023,1,7,2,0,0,1,17.77777777777778,580.0,32.625,0.65,0.02503244947153718,0.00017028522775649213,3917.7885624707806,0.341793401319736,0.4713617276544691,0,0,960
190,3240,105080,0.504,0.2928,17.508,287,4,3,5,2023,2,8,2,0,0,1,17.05263157894737,553.0526315789474,32.4320987654321,0.580952380952381,0.028786840301576425,0.00016228237132610742,4014.2667213356035,0.341793401319736,0.4713617276544691,1,0,972
170,2890,99130,0.576,0.4632,16.2428,534,8,11,5,2023,3,9,4,1,1,1,17.0,583.1176470588235,34.30103806228374,0.8041666666666667,0.035461866180707756,0.00017149198022798346,3651.886658334449,0.3408404580152672,0.4721145038167939,0,0,867
300,2756,96852,0.48,0.216,14.884,818,13,12,5,2023,4,0,0,4,4,1,9.186666666666667,322.84,35.1422351233672,0.45,0.03224939532383768,9.48526273764782e-05,4310.255556970753,0.33365267175572516,0.4695648854961832,0,0,826
189,2580,93860,0.384,0.20879999999999999,13.872,11,23,22,4,2023,5,1,2,4,4,1,13.65079365079365,496.6137566137566,36.37984496124031,0.54375,0.02768166089965398,0.00014543781856801247,3577.01438499006,0.341793401319736,0.4713617276544691,1,1,774
210,3150,103550,0.432,0.2424,16.8852,1126,18,10,5,2023,2,2,1,0,0,1,15.0,493.0952380952381,32.87301587301587,0.5611111111111111,0.025584535569611256,0.0001448575567358764,4091.6013878877593,0.33098196027352655,0.46991077824812766,0,0,945
264,2836,98212,0.504,0.408,15.788,273,4,6,5,2023,5,3,1,1,1,1,10.742424242424242,372.0151515151515,34.63046544428773,0.8095238095238094,0.03192297947808462,0.00010937995603820554,4189.461813032043,0.33098196027352655,0.46991077824812766,1,1,850
281,3300,106100,0.432,0.48,18.204,1039,16,6,5,2023,5,4,0,3,3,1,11.743772241992882,377.5800711743772,32.15151515151515,1.1111111111111112,0.023731048121292023,0.00011068588352490935,4616.489809475813,0.33365267175572516,0.4695648854961832,0,1,990
211,3108,102836,0.312,0.4536,17.076,1089,17,7,5,2023,6,5,1,2,2,1,14.729857819905213,487.3744075829384,33.087516087516086,1.4538461538461538,0.018271257905832748,0.00014323639406341372,4070.3917901448394,0.33098196027352655,0.46991077824812766,0,1,932
128,1920,82640,0.624,0.38880000000000003,11.3448,983,16,24,4,2023,0,6,4,4,4,1,15.0,645.625,43.041666666666664,0.6230769230769231,0.05500317325999577,0.00018151016456921588,2728.352640292042,0.3408404580152672,0.4721145038167939,0,0,576
247,2450,91650,0.432,0.2808,13.5076,371,5,17,5,2023,2,7,1,4,4,1,9.919028340080972,371.05263157894734,37.40816326530612,0.65,0.031981995321152534,0.00010822725957535158,3813.570993567125,0.33098196027352655,0.46991077824812766,0,0,735
179,2678,95526,0.504,0.2928,14.698,1356,22,3,5,2023,2,8,2,4,4,1,14.960893854748603,533.6648044692737,35.670649738610905,0.580952380952381,0.03429037964348891,0.00015661593550183827,3577.627049445937,0.341793401319736,0.4713617276544691,1,0,803
99,3456,108752,0.576,0.4632,19.0728,87,0,12,5,2023,4,9,4,3,3,1,34.90909090909091,1098.5050505050506,31.46759259259259,0.8041666666666667,0.030200075500188748,0.0003209972313988792,3338.4796015504285,0.3408404580152672,0.4721145038167939,1,0,1036
256,2876,98892,0.48,0.216,15.484,286,4,13,5,2023,5,0,1,1,1,1,11.234375,386.296875,34.38525730180807,0.45,0.030999741668819424,0.00011360246531569793,4175.706853954354,0.33098196027352655,0.46991077824812766,1,1,862
137,2980,100660,0.384,0.20879999999999999,15.872,856,14,23,4,2023,6,1,4,2,2,1,21.751824817518248,734.7445255474453,33.77852348993289,0.54375,0.024193548387096774,0.00021609204070651946,3450.891083976061,0.3408404580152672,0.4721145038167939,0,1,894
311,3108,102836,0.432,0.2424,16.6752,710,11,11,5,2023,3,2,0,2,2,1,9.993569131832798,330.6623794212219,33.087516087516086,0.5611111111111111,0.025906735751295335,9.717967571504918e-05,4632.287704245981,0.33365267175572516,0.4695648854961832,0,0,932
304,2892,99164,0.576,0.4632,16.2528,1247,20,6,5,2023,5,3,0,2,2,1,9.513157894736842,326.19736842105266,34.28907330567082,0.8041666666666667,0.035440047253396334,9.593358370716028e-05,4434.132191833988,0.33365267175572516,0.4695648854961832,1,1,867
287,2870,98790,0.48,0.216,15.454,697,11,7,5,2023,6,4,0,1,1,1,10.0,344.2160278745645,34.42160278745644,0.45,0.031059919761873948,0.00010122482032594392,4333.3682099099615,0.33365267175572516,0.4695648854961832,0,1,861
361,2300,89100,0.384,0.20879999999999999,12.472,682,11,8,5,2023,0,5,3,4,4,1,6.371191135734072,246.81440443213296,38.73913043478261,0.54375,0.03078896728672226,7.150607335279543e-05,4197.953084207987,0.33921854583772393,0.46746469968387777,0,0,690
141,3200,104400,0.432,0.2424,17.1352,218,3,25,4,2023,1,6,4,0,0,1,22.69503546099291,740.4255319148937,32.625,0.5611111111111111,0.0252112610299267,0.0002173853971359474,3611.5186608179342,0.3408404580152672,0.4721145038167939,1,0,960
368,3240,105080,0.504,0.408,17.808,1206,19,17,5,2023,2,7,3,0,0,1,8.804347826086957,285.54347826086956,32.4320987654321,0.8095238095238094,0.02830188679245283,8.378709389119677e-05,5003.8501758016,0.33921854583772393,0.46746469968387777,0,0,972
98,2890,99130,0.432,0.48,16.154,824,13,4,5,2023,3,8,4,1,1,1,29.489795918367346,1011.530612244898,34.30103806228374,1.1111111111111112,0.026742602451405223,0.00029748608815058353,3039.3193954771873,0.3408404580152672,0.4721145038167939,0,0,867
113,2756,96852,0.312,0.4536,15.315999999999999,1234,20,12,5,2023,4,9,4,4,4,1,24.38938053097345,857.0973451327434,35.1422351233672,1.4538461538461538,0.020370854008879606,0.0002518211346278182,3112.830095678734,0.3408404580152672,0.4721145038167939,1,0,826
337,2580,93860,0.624,0.38880000000000003,14.6448,1253,20,13,5,2023,5,0,3,4,4,1,7.655786350148368,278.51632047477744,36.37984496124031,0.6230769230769231,0.04260898066207801,8.156601694170433e-05,4337.538929021893,0.33921854583772393,0.46746469968387777,1,1,774
104,3150,103550,0.432,0.2808,17.0076,394,6,24,4,2023,0,1,4,0,0,1,30.28846153846154,995.6730769230769,32.87301587301587,0.65,0.025400409228815354,0.0002925008357166735,3237.1637272910457,0.3408404580152672,0.4721145038167939,0,0,945
257,2836,98212,0.504,0.2928,15.488000000000001,297,4,12,5,2023,4,2,1,1,1,1,11.035019455252918,382.147859922179,34.63046544428773,0.580952380952381,0.03254132231404958,0.00011235917663068584,4152.1015653618815,0.33098196027352655,0.46991077824812766,1,0,850
202,2980,100660,0.576,0.4632,16.692800000000002,801,12,7,5,2023,6,3,2,2,2,1,14.752475247524753,498.3168316831683,33.77852348993289,0.8041666666666667,0.03450589475702098,0.00014655747315244142,3927.729041251838,0.341793401319736,0.4713617276544691,0,1,894
328,3108,102836,0.576,0.4632,17.3328,223,3,8,5,2023,0,4,0,2,2,1,9.475609756097562,313.5243902439024,33.087516087516086,0.8041666666666667,0.033231791747438386,9.214292422981798e-05,4715.198819900829,0.33365267175572516,0.4695648854961832,1,0,932
358,2892,99164,0.312,0.4536,15.996,19,23,8,5,2023,0,5,3,2,2,1,8.078212290502794,276.99441340782124,34.28907330567082,1.4538461538461538,0.019504876219054765,8.146315487982326e-05,4682.507165645334,0.33921854583772393,0.46746469968387777,1,0,867
180,2992,100864,0.624,0.38880000000000003,16.7048,1285,21,25,4,2023,1,6,2,2,2,1,16.622222222222224,560.3555555555556,33.711229946524064,0.6230769230769231,0.03735453282888751,0.0001647983643542019,3787.2452288845057,0.341793401319736,0.4713617276544691,1,0,897
339,3490,109330,0.432,0.2808,18.7076,842,13,18,5,2023,3,7,3,3,3,1,10.294985250737463,322.5073746312684,31.326647564469916,0.65,0.023092219205028974,9.416432132751728e-05,5057.3323059925,0.33921854583772393,0.46746469968387777,0,0,1047
200,3200,104400,0.504,0.2928,17.308,365,5,5,5,2023,4,8,2,0,0,1,16.0,522.0,32.625,0.580952380952381,0.029119482320314305,0.0001532567049808429,4057.826657587817,0.341793401319736,0.4713617276544691,0,0,960
189,3240,105080,0.576,0.4632,17.9928,748,12,13,5,2023,5,9,2,0,0,1,17.142857142857142,555.978835978836,32.4320987654321,0.8041666666666667,0.03201280512204882,0.00016314100821143075,4007.2117564945793,0.341793401319736,0.4713617276544691,0,1,972
113,2300,89100,0.48,0.216,12.604000000000001,691,11,14,5,2023,6,0,4,4,4,1,20.353982300884955,788.4955752212389,38.73913043478261,0.45,0.03808314820691843,0.0002284397564633553,2850.3268323241814,0.3408404580152672,0.4721145038167939,0,1,690
221,3450,108650,0.384,0.20879999999999999,18.221999999999998,1422,23,24,4,2023,0,1,1,3,3,1,15.610859728506787,491.6289592760181,31.492753623188406,0.54375,0.021073427724728352,0.00014368025520945042,4359.269308083608,0.33098196027352655,0.46991077824812766,1,0,1035
302,2980,100660,0.432,0.2424,16.0352,1232,20,12,5,2023,4,2,0,2,2,1,9.867549668874172,333.3112582781457,33.77852348993289,0.5611111111111111,0.026940730393135104,9.802850853242769e-05,4491.17568827474,0.33365267175572516,0.4695648854961832,1,0,894
319,3150,103550,0.504,0.408,17.358,366,5,8,5,2023,0,3,0,0,0,1,9.87460815047022,324.6081504702194,32.87301587301587,0.8095238095238094,0.02903560318008987,9.536077402675248e-05,4703.456300285899,0.33365267175572516,0.4695648854961832,0,0,945
380,2836,98212,0.432,0.48,15.884,1274,20,8,5,2023,0,4,3,1,1,1,7.463157894736842,258.4526315789474,34.63046544428773,1.1111111111111112,0.02719717955175019,7.599028524759542e-05,4730.257606573403,0.33921854583772393,0.46746469968387777,1,0,850
357,3300,106100,0.312,0.4536,18.036,998,16,9,5,2023,1,5,3,3,3,1,9.243697478991596,297.1988795518207,32.15151515151515,1.4538461538461538,0.017298735861610112,8.712250215826199e-05,4999.9521328750825,0.33921854583772393,0.46746469968387777,0,0,990
281,3108,102836,0.624,0.38880000000000003,17.2848,862,13,26,4,2023,2,6,0,2,2,1,11.06049822064057,365.9644128113879,33.087516087516086,0.6230769230769231,0.036101083032490974,0.00010755473006185158,4478.2757855206455,0.33365267175572516,0.4695648854961832,0,0,932
200,2190,87230,0.432,0.2808,12.2076,537,8,19,5,2023,4,7,2,4,4,1,10.95,436.15,39.8310502283105,0.65,0.03538779121203185,0.0001255302074974206,3368.0613550771445,0.341793401319736,0.4713617276544691,0,0,657
210,3200,104400,0.504,0.2928,17.308,1414,23,5,5,2023,4,8,1,0,0,1,15.238095238095237,497.14285714285717,32.625,0.580952380952381,0.029119482320314305,0.00014595876664842182,4124.360231358451,0.33098196027352655,0.46991077824812766,1,0,960
194,2890,99130,0.576,0.4632,16.2428,406,6,14,5,2023,6,9,2,1,1,1,14.896907216494846,510.97938144329896,34.30103806228374,0.8041666666666667,0.035461866180707756,0.00015027647751936695,3816.233090296664,0.341793401319736,0.4713617276544691,0,1,867
369,2678,95526,0.48,0.216,14.494,26,0,15,5,2023,0,0,3,4,4,1,7.257452574525745,258.8780487804878,35.670649738610905,0.45,0.03311715192493445,7.597358388842562e-05,4553.229181040104,0.33921854583772393,0.46746469968387777,1,0,803
275,3456,108752,0.384,0.20879999999999999,18.252,1094,18,25,4,2023,1,1,1,3,3,1,12.567272727272726,395.46181818181816,31.46759259259259,0.54375,0.0210387902695595,0.0001155590033035965,4692.971247318666,0.33098196027352655,0.46991077824812766,0,0,1036
348,2876,98892,0.432,0.2424,15.5152,773,12,13,5,2023,5,2,3,1,1,1,8.264367816091953,284.17241379310343,34.38525730180807,0.5611111111111111,0.02784366298855316,8.356962965752492e-05,4625.688981026063,0.33921854583772393,0.46746469968387777,0,1,862
284,2980,100660,0.312,0.4536,16.436,1417,23,8,5,2023,0,3,0,2,2,1,10.492957746478874,354.4366197183099,33.77852348993289,1.4538461538461538,0.01898272085665612,0.00010424158301687734,4400.113137586726,0.33365267175572516,0.4695648854961832,1,0,894
119,3108,102836,0.624,0.38880000000000003,17.2848,808,13,9,5,2023,1,4,4,2,2,1,26.11764705882353,864.1680672268908,33.087516087516086,0.6230769230769231,0.036101083032490974,0.00025397377434773356,3362.9807576754924,0.3408404580152672,0.4721145038167939,0,0,932
180,2892,99164,0.432,0.2808,15.717600000000001,650,10,10,5,2023,2,5,2,2,2,1,16.066666666666666,550.9111111111112,34.28907330567082,0.65,0.02748511223087494,0.00016202116359431514,3723.416424372287,0.341793401319736,0.4713617276544691,0,0,867
190,2870,98790,0.504,0.2928,15.658000000000001,457,7,27,4,2023,3,6,2,1,1,1,15.105263157894736,519.9473684210526,34.42160278745644,0.580952380952381,0.03218801890407459,0.0001529027549133995,3776.7319392233035,0.341793401319736,0.4713617276544691,0,0,861
170,2980,100660,0.576,0.4632,16.692800000000002,1308,21,19,5,2023,4,7,4,2,2,1,17.529411764705884,592.1176470588235,33.77852348993289,0.8041666666666667,0.03450589475702098,0.00017414476221643037,3708.292964365774,0.3408404580152672,0.4721145038167939,1,0,894
300,3200,104400,0.48,0.216,17.104,1025,16,6,5,2023,5,8,0,0,0,1,10.666666666666666,348.0,32.625,0.45,0.02806361085126286,0.00010217113665389528,4645.051968753356,0.33365267175572516,0.4695648854961832,0,1,960
379,3240,105080,0.384,0.20879999999999999,17.172,1373,22,14,5,2023,6,9,3,0,0,1,8.548812664907652,277.2559366754617,32.4320987654321,0.54375,0.02236198462613557,8.13552785012148e-05,5053.218701591989,0.33921854583772393,0.46746469968387777,1,1,972
210,2890,99130,0.432,0.2424,15.5852,909,14,15,5,2023,0,0,1,1,1,1,13.761904761904763,472.04761904761904,34.30103806228374,0.5611111111111111,0.027718604830223544,0.00013882684113693898,3918.387790620533,0.33098196027352655,0.46991077824812766,0,0,867
230,2756,96852,0.504,0.408,15.388000000000002,781,12,26,4,2023,2,1,1,4,4,1,11.982608695652173,421.09565217391304,35.1422351233672,0.8095238095238094,0.03275279438523525,0.00012372081831714548,3944.923152581381,0.33098196027352655,0.46991077824812766,0,0,826
127,2580,93860,0.432,0.48,14.604000000000001,289,4,14,5,2023,6,2,4,4,4,1,20.31496062992126,739.0551181102362,36.37984496124031,1.1111111111111112,0.029580936729663103,0.0002164389583413729,3133.0548079972114,0.3408404580152672,0.4721145038167939,1,1,774
295,3150,103550,0.312,0.4536,17.286,982,15,9,5,2023,1,3,0,0,0,1,10.677966101694915,351.0169491525424,32.87301587301587,1.4538461538461538,0.01804928844151336,0.00010311893869333573,4582.412957524794,0.33365267175572516,0.4695648854961832,0,0,945
190,2836,98212,0.624,0.38880000000000003,15.9248,424,6,10,5,2023,2,4,2,1,1,1,14.926315789473684,516.9052631578948,34.63046544428773,0.6230769230769231,0.039184165578217627,0.00015198057049519085,3754.4079503775984,0.341793401319736,0.4713617276544691,0,0,850
190,3300,106100,0.432,0.2808,17.7576,171,2,11,5,2023,3,5,2,3,3,1,17.36842105263158,558.421052631579,32.15151515151515,0.65,0.02432761183943776,0.00016369859616052382,4051.921051751593,0.341793401319736,0.4713617276544691,1,0,990
189,3108,102836,0.504,0.2928,16.848000000000003,1415,23,27,4,2023,3,6,2,2,2,1,16.444444444444443,544.1058201058202,33.087516087516086,0.580952380952381,0.02991452991452991,0.00015990941347820262,3923.70182623357,0.341793401319736,0.4713617276544691,1,0,932
210,3342,106814,0.576,0.4632,18.5028,888,14,20,5,2023,5,7,1,3,3,1,15.914285714285715,508.6380952380952,31.961101137043688,0.8041666666666667,0.031130423503469742,0.00014899063525648055,4216.492249923037,0.33098196027352655,0.46991077824812766,0,1,1002
